Date,Close,High,Low,Open,Volume,MA50,MA200,RSI,MACD,MACD_Signal,MACD_Histogram
2005-07-04,1.190901517868042,1.1949001550674438,1.1893010139465332,1.1911994218826294,0,1.2440722894668579,,32.851784681792196,-0.012083395373085004,-0.012120635311184395,3.7239938099391245e-05
2005-07-05,1.1931037902832031,1.193801760673523,1.187197208404541,1.190901517868042,0,1.2419643878936768,,34.564519599018084,-0.012282141962386195,-0.012152936641424757,-0.00012920532096143827
2005-07-06,1.1929045915603638,1.1947003602981567,1.1897962093353271,1.1929045915603638,0,1.2399803495407105,,34.47885355970516,-0.012313778168790313,-0.012185104946897868,-0.00012867322189244468
2005-07-07,1.1945005655288696,1.2029930353164673,1.1911994218826294,1.1929045915603638,0,1.238060245513916,,35.85066450050489,-0.012070922251319782,-0.012162268407782251,9.134615646246881e-05
2005-07-08,1.1981070041656494,1.198193073272705,1.1885942220687866,1.194400668144226,0,1.2362704277038574,,38.96066183996948,-0.011455397042945181,-0.012020894134814837,0.0005654970918696559
2005-07-11,1.20689857006073,1.208503007888794,1.196300983428955,1.1971030235290527,0,1.2347163200378417,,45.85226866934197,-0.01014128061691344,-0.011644971431234559,0.0015036908143211195
2005-07-12,1.223002314567566,1.225295066833496,1.2057054042816162,1.206796646118164,0,1.2334025049209594,,55.7152868202977,-0.007711502879540699,-0.010858277720895789,0.0031467748413550895
2005-07-13,1.208006739616394,1.2234959602355957,1.2073066234588623,1.2231967449188232,0,1.2316626143455505,,47.110029243134,-0.0069161786896183575,-0.010069857914640302,0.003153679225021945
2005-07-14,1.2093945741653442,1.2126061916351318,1.2060980796813965,1.2077003717422485,0,1.2299383997917175,,47.9118689070736,-0.00610353414728837,-0.009276593161169917,0.0031730590138815476
2005-07-15,1.204601526260376,1.2137985229492188,1.2028049230575562,1.2093945741653442,0,1.2284064888954163,,45.354500169126176,-0.0057796422829272665,-0.008577202985521388,0.002797560702594121
2005-07-18,1.2056035995483398,1.208795189857483,1.2034997940063477,1.2038040161132812,0,1.2268086457252503,,46.00341682057177,-0.005380078511149522,-0.007937778090647015,0.0025576995794974935
2005-07-19,1.2029930353164673,1.2065054178237915,1.1959004402160645,1.2054002285003662,0,1.225094645023346,,44.5201783125877,-0.005213968674137925,-0.007393016207345198,0.0021790475332072725
2005-07-20,1.2158055305480957,1.2175966501235962,1.2006964683532715,1.2029062509536743,0,1.2237828707695007,,52.59811638267834,-0.004002327801316596,-0.006714878526139478,0.0027125507248228816
2005-07-21,1.2161011695861816,1.2227030992507935,1.2110936641693115,1.2158055305480957,0,1.2227428507804872,,52.769001929683874,-0.0029838422050272317,-0.00596867126191703,0.002984829056889798
2005-07-22,1.2060980796813965,1.2190067768096924,1.205807089805603,1.2161011695861816,0,1.2216326761245728,,46.642050431410695,-0.0029498467905950676,-0.0053649063676526375,0.00241505957705757
2005-07-25,1.2065054178237915,1.208795189857483,1.2032970190048218,1.2050950527191162,0,1.2204828095436095,,46.912361951937605,-0.0028571015082066165,-0.004863345395763434,0.0020062438875568175
2005-07-26,1.2017064094543457,1.2061998844146729,1.1983941793441772,1.2061998844146729,0,1.2193108797073364,,44.0791458229256,-0.0031347051425507644,-0.0045176173451209,0.001382912202570136
2005-07-27,1.2066947221755981,1.208605170249939,1.197604775428772,1.2017930746078491,0,1.218082730770111,,47.6202803332979,-0.0029185496516088705,-0.004197803806418494,0.001279254154809624
2005-07-28,1.213194727897644,1.2149930000305176,1.204195499420166,1.206796646118164,0,1.217076551914215,,51.894963456598646,-0.002197418258923056,-0.0037977266969194067,0.0016003084379963505
2005-07-29,1.2124004364013672,1.2163970470428467,1.2080942392349243,1.213106393814087,0,1.216210606098175,,51.3435498150165,-0.0016707497571324392,-0.003372331308962013,0.001701581551829574
2005-08-01,1.218397855758667,1.2244998216629028,1.2121946811676025,1.2122975587844849,0,1.2154365110397338,,55.21319843886403,-0.0007606512413906863,-0.002849995295447748,0.0020893440540570617
2005-08-02,1.219393253326416,1.2244998216629028,1.218397855758667,1.218397855758667,0,1.2146883273124696,,55.840921314906915,4.046223066489496e-05,-0.0022719037902252195,0.0023123660208901145
2005-08-03,1.23350191116333,1.2345069646835327,1.2155985832214355,1.2190959453582764,0,1.2141602444648742,,63.62333920106623,0.0017931311062382438,-0.001458896810932527,0.003252027917170771
2005-08-04,1.2384973764419556,1.2394031286239624,1.2304966449737549,1.233593225479126,0,1.213902349472046,,65.91392451337326,0.0035443688388854255,-0.0004582436809689364,0.004002612519854362
2005-08-05,1.2365983724594116,1.23960280418396,1.231693983078003,1.2384973764419556,0,1.213470437526703,,64.25746121389703,0.004724542028661016,0.0005783134609570542,0.004146228567703962
2005-08-08,1.235101580619812,1.2390038967132568,1.2319974899291992,1.2336997985839844,0,1.2132064843177794,,62.91537125813254,0.005475936010327587,0.0015578379708311608,0.003918098039496426
2005-08-09,1.2378076314926147,1.2412954568862915,1.23350191116333,1.2352999448776245,0,1.2133466458320619,,64.3644781435169,0.006218098475727629,0.0024898900718104545,0.0037282084039171747
2005-08-10,1.2386049032211304,1.2422051429748535,1.2345983982086182,1.237700343132019,0,1.213726713657379,,64.80088674097368,0.006792303297609381,0.00335037271697024,0.003441930580639141
2005-08-11,1.247302770614624,1.2477073669433594,1.2380987405776978,1.2386969327926636,0,1.2141389107704164,,69.22832410326512,0.007858620676085115,0.004252022308793215,0.0036065983672919
2005-08-12,1.2444931268692017,1.2483927011489868,1.2390038967132568,1.2471004724502563,0,1.214568727016449,,66.32611679425524,0.008380366463847322,0.005077691139804037,0.003302675324043285
2005-08-15,1.2371032238006592,1.245795488357544,1.235101580619812,1.2454074621200562,0,1.2147907710075379,,59.28615840061583,0.008104130964873058,0.005682979104817841,0.002421151860055216
2005-08-16,1.234994888305664,1.237394094467163,1.2306026220321655,1.236996054649353,0,1.2149327135086059,,57.413806297953215,0.007627166064767099,0.006071816496807694,0.0015553495679594053
2005-08-17,1.2278074026107788,1.236904263496399,1.2264070510864258,1.234994888305664,0,1.2150129532814027,,51.448547533046,0.006593195662359719,0.006176092329918099,0.00041710333244161964
2005-08-18,1.218397855758667,1.2296040058135986,1.2163970470428467,1.2278074026107788,0,1.2149250531196594,,44.87507920234442,0.004957349636232511,0.0059323437911809815,-0.0009749941549484706
2005-08-19,1.2154951095581055,1.2196015119552612,1.213297724723816,1.2182939052581787,0,1.2149610495567322,,43.047830084546916,0.0033876517748487878,0.0054234053879145434,-0.0020357536130657557
2005-08-22,1.223406195640564,1.224095106124878,1.2159976959228516,1.21690034866333,0,1.2151932120323181,,49.12759179465559,0.0027503095849028547,0.0048887862273122055,-0.002138476642409351
2005-08-23,1.2234959602355957,1.2254000902175903,1.2194973230361938,1.2231967449188232,0,1.215611081123352,,49.193866236470335,0.002226785562356337,0.004356386094321031,-0.0021296005319646942
2005-08-24,1.227400541305542,1.2280938625335693,1.2165006399154663,1.223406195640564,0,1.215915198326111,,52.116051769158545,0.002102717247566499,0.0039056523249701254,-0.0018029350774036263
2005-08-25,1.230193853378296,1.2324073314666748,1.2260010242462158,1.2272950410842896,0,1.2163209414482117,,54.147852074182374,0.002204378451212019,0.0035653975502185045,-0.0013610190990064855
2005-08-26,1.2294074296951294,1.2340041399002075,1.2277017831802368,1.2302998304367065,0,1.216351134777069,,53.46008321520479,0.0021961717676479697,0.0032915523937043977,-0.001095380626056428
2005-08-29,1.2234959602355957,1.2345983982086182,1.2220009565353394,1.2306026220321655,0,1.216517059803009,,48.475726141784506,0.0016931442180252443,0.002971870758568567,-0.0012787265405433228
2005-08-30,1.2218068838119507,1.2240052223205566,1.2175966501235962,1.2236007452011108,0,1.2166051173210144,,47.12378369520912,0.0011449980844626673,0.002606496223747387,-0.00146149813928472
2005-08-31,1.234095573425293,1.235498309135437,1.2193039655685425,1.2215979099273682,0,1.2170448994636536,,56.60590441211122,0.0016827847799214535,0.0024217539349822006,-0.0007389691550607471
2005-09-01,1.2490007877349854,1.2509069442749023,1.2328935861587524,1.2338062524795532,0,1.21796679019928,,64.84146571437422,0.003273970542892579,0.0025921972565642764,0.0006817732863283027
2005-09-02,1.2533055543899536,1.2587958574295044,1.2471004724502563,1.2490007877349854,0,1.2188368153572082,,66.80113110981263,0.004826716038575318,0.0030391010129664853,0.001787615025608833
2005-09-05,1.2526932954788208,1.258605718612671,1.2515957355499268,1.2539026737213135,0,1.2195627403259277,,66.23565639547752,0.005939408054662643,0.003619162421305717,0.002320245633356926
2005-09-06,1.245795488357544,1.2526932954788208,1.2448029518127441,1.2526932954788208,0,1.2203325176239013,,60.06654463384501,0.006193237321926448,0.004133977401429864,0.0020592599204965843
2005-09-07,1.2416036128997803,1.2534940242767334,1.2410951852798462,1.245795488357544,0,1.2210085415840148,,56.615518180152684,0.005987133579455017,0.004504608637034895,0.0014825249424201227
2005-09-08,1.2394031286239624,1.245004415512085,1.2386049032211304,1.2416036128997803,0,1.2216145610809326,,54.834516858034576,0.0055818896386561345,0.004720064837359143,0.0008618248012969912
2005-09-09,1.2410951852798462,1.244694471359253,1.238206148147583,1.2394952774047852,0,1.2225644207000732,,55.981212457448564,0.005335758425238701,0.004843203554935055,0.0004925548703036461
2005-09-12,1.2291052341461182,1.2414032220840454,1.227596402168274,1.2402024269104004,0,1.2233284950256347,,46.89548486147834,0.004125650877845111,0.004699693019517066,-0.0005740421416719557
2005-09-13,1.2280033826828003,1.231496810913086,1.2255953550338745,1.2289994955062866,0,1.2240264868736268,,46.15414316513447,0.0030426479718121957,0.004368284009976093,-0.0013256360381638972
2005-09-14,1.2278977632522583,1.2326960563659668,1.226798176765442,1.2277017831802368,0,1.2247263503074646,,46.078947051468575,0.0021510418889021388,0.003924835585761302,-0.0017737936968591633
2005-09-15,1.2236007452011108,1.228606939315796,1.2201966047286987,1.2278074026107788,0,1.2253083539009095,,43.00886010590291,0.001085194749904872,0.003356907418590016,-0.002271712668685144
2005-09-16,1.223900318145752,1.2306026220321655,1.220598816871643,1.2236007452011108,0,1.2258242201805114,,43.29252691109207,0.00026165999271432483,0.0027378579334148777,-0.002476197940700553
2005-09-19,1.2139016389846802,1.2175966501235962,1.210404634475708,1.2154065370559692,0,1.2259642815589904,,36.72261557961894,-0.0011841568583061957,0.0019534549750706634,-0.003137611833376859
2005-09-20,1.2119008302688599,1.218605637550354,1.2115044593811035,1.2139016389846802,0,1.2257422518730163,,35.55968938631732,-0.0024630333558572914,0.0010701573088850724,-0.003533190664742364
2005-09-22,1.2154065370559692,1.2269035577774048,1.2136952877044678,1.2166930437088013,0,1.2258902478218079,,39.193191822552585,-0.0031572758440743254,0.00022467067829319283,-0.0033819465223675184
2005-09-23,1.2040939331054688,1.2162047624588013,1.2040069103240967,1.2154951095581055,0,1.2257842350006103,,32.77166854501105,-0.004567647614722059,-0.0007337929803098576,-0.0038338546344122014
2005-09-26,1.2073066234588623,1.208006739616394,1.2016053199768066,1.202602505683899,0,1.22583833694458,,35.979682307433876,-0.00536430378729813,-0.0016598951417075123,-0.003704408645590618
2005-09-27,1.2018941640853882,1.2079044580459595,1.1985952854156494,1.207394003868103,0,1.225764148235321,,33.11291910104215,-0.006359096080080118,-0.0025997353293820335,-0.003759360750698084
2005-09-28,1.2061998844146729,1.206796646118164,1.1997023820877075,1.2017930746078491,0,1.2258282852172853,,37.38692743884842,-0.006722547154082381,-0.003424297694322103,-0.003298249459760278
2005-09-29,1.2020964622497559,1.207496166229248,1.201302170753479,1.2061998844146729,0,1.2255541038513185,,35.08595463495995,-0.007258030565341578,-0.004191044268525998,-0.0030669862968155798
2005-09-30,1.2028049230575562,1.2077003717422485,1.200494647026062,1.2019952535629272,0,1.225288178920746,,35.82037247199433,-0.0075383408594056345,-0.004860503586701925,-0.002677837272703709
2005-10-03,1.1912987232208252,1.2029930353164673,1.1904053688049316,1.2020964622497559,0,1.2249921917915345,,29.90310053608816,-0.008589923659572118,-0.005606387601275964,-0.0029835360582961545
2005-10-04,1.1918951272964478,1.1947003602981567,1.190901517868042,1.1913981437683105,0,1.2246999859809875,,30.543568294863107,-0.009268346056410026,-0.006338779292302777,-0.0029295667641072495
2005-10-05,1.2012012004852295,1.20110023021698,1.191696286201477,1.1917957067489624,0,1.2246898818016052,,39.788218535276265,-0.00895188658523871,-0.006861400750889964,-0.0020904858343487468
2005-10-06,1.2171964645385742,1.2204945087432861,1.2002928256988525,1.2009992599487305,0,1.2248999166488648,,51.690279606616905,-0.007325956971544478,-0.006954311995020867,-0.0003716449765236111
2005-10-07,1.213003396987915,1.2179970741271973,1.2103021144866943,1.21690034866333,0,1.2248960900306702,,48.95821240120634,-0.006303083523585551,-0.006824066300733804,0.0005209827771482534
2005-10-10,1.2049063444137573,1.2151997089385986,1.2045000791549683,1.2116072177886963,0,1.224746208190918,,44.10982197093252,-0.006075775659748706,-0.006674408172536785,0.0005986325127880793
2005-10-11,1.1984946727752686,1.2057054042816162,1.1981070041656494,1.2052984237670898,0,1.22434814453125,,40.6748223394704,-0.006339918225798824,-0.0066075101831891934,0.0002675919573903694
2005-10-12,1.2028049230575562,1.2047032117843628,1.1958003044128418,1.1983941793441772,0,1.2240163779258728,,43.84094047711166,-0.006130780119976809,-0.006512164170546717,0.00038138405056990874
2005-10-13,1.2018941640853882,1.2037025690078735,1.1918951272964478,1.2025011777877808,0,1.223384222984314,,43.31490972441335,-0.005969712175930564,-0.006403673771623487,0.000433961595692923
2005-10-14,1.2077003717422485,1.2105072736740112,1.1984946727752686,1.2017064094543457,0,1.22276828289032,,47.62906148549384,-0.005312315173911841,-0.006185402052081158,0.0008730868781693171
2005-10-17,1.20110023021698,1.212106466293335,1.2009992599487305,1.2070006132125854,0,1.222058320045471,,43.56971038144938,-0.005263228354700278,-0.006000967312604983,0.0007377389579047051
2005-10-18,1.195500135421753,1.2017930746078491,1.1922929286956787,1.201302170753479,0,1.22126629114151,,40.42176842660409,-0.005611521418986243,-0.005923078133881236,0.0003115567148949932
2005-10-19,1.1974040269851685,1.2002063989639282,1.1881988048553467,1.1952428817749023,0,1.220458219051361,,41.957170533235725,-0.005668574248693048,-0.005872177356843598,0.00020360310815055026
2005-10-20,1.2017930746078491,1.2025011777877808,1.1954001188278198,1.1971030235290527,0,1.2197219824790955,,45.44746620030042,-0.005298551165330068,-0.005757452118540893,0.0004589009532108253
2005-10-21,1.1954001188278198,1.207496166229248,1.193602204322815,1.2018941640853882,0,1.2186839294433593,,41.530112045818335,-0.0054582440691894885,-0.005697610508670612,0.00023936643948112377
2005-10-24,1.197604775428772,1.2017930746078491,1.1925063133239746,1.1945005655288696,0,1.2177461624145507,,43.343767509610856,-0.0053452873383001975,-0.005627145874596529,0.0002818585362963314
2005-10-25,1.2111963033676147,1.2116951942443848,1.1942009925842285,1.197604775428772,0,1.21722802400589,,53.018914771270346,-0.004111649068684109,-0.0053240465134140455,0.0012123974447299365
2005-10-26,1.2063016891479492,1.213651180267334,1.205807089805603,1.2110936641693115,0,1.2166541600227356,,49.725660088228516,-0.003488720515212318,-0.0049569813137737,0.0014682607985613818
2005-10-27,1.2142995595932007,1.2171964645385742,1.2049063444137573,1.205807089805603,0,1.216384003162384,,54.6793744445137,-0.002322906820817261,-0.004430166415182412,0.002107259594365151
2005-10-28,1.2071025371551514,1.2168558835983276,1.2054002285003662,1.2145946025848389,0,1.2161580967903136,,49.913267733407814,-0.0019571695986619897,-0.003935567051878327,0.0019783974532163375
2005-10-31,1.1988970041275024,1.2088974714279175,1.1974470615386963,1.2065054178237915,0,1.2158261346817016,,45.08781527629837,-0.00230289185019128,-0.0036090320115409183,0.0013061401613496384
2005-11-01,1.2023999691009521,1.2040069103240967,1.1977051496505737,1.1988970041275024,0,1.2154060101509094,,47.42459793288585,-0.0022680742790042174,-0.0033408404650335784,0.001072766186029361
2005-11-02,1.206752896308899,1.208006739616394,1.1990982294082642,1.2022987604141235,0,1.2150711488723756,,50.25735150758143,-0.0018677064983343428,-0.0030462136716937318,0.001178507173359389
2005-11-03,1.1952000856399536,1.208006739616394,1.193901538848877,1.2066947221755981,0,1.2144271397590638,,43.55061263931394,-0.0024543353674313373,-0.0029278380108412527,0.0004735026434099154
2005-11-04,1.1813069581985474,1.1989977359771729,1.1808048486709595,1.1947003602981567,0,1.2134494018554687,,37.13305816682645,-0.003994258916979243,-0.003141122192068851,-0.0008531367249103921
2005-11-07,1.1793009042739868,1.1829979419708252,1.1778563261032104,1.18069326877594,0,1.212447271347046,,36.301248199358675,-0.005315260200014604,-0.0035759497936580023,-0.001739310406356602
2005-11-08,1.1768028736114502,1.1794956922531128,1.1713991165161133,1.1789950132369995,0,1.211513409614563,,35.24255379230661,-0.0064889330506860965,-0.004158546445063621,-0.002330386605622475
2005-11-09,1.1778008937835693,1.178897738456726,1.1724978685379028,1.176899790763855,0,1.2106332898139953,,36.04506181337207,-0.007254915207132173,-0.004777820197477332,-0.0024770950096548415
2005-11-10,1.1675559282302856,1.1789950132369995,1.1674060821533203,1.1774957180023193,0,1.2093024969100952,,31.701945592166325,-0.008589628790283355,-0.005540181916038537,-0.003049446874244818
