Close,High,Low,Open,Volume,MA50,MA200,RSI,MACD,MACD_Signal,MACD_Histogram,MA41,MA257,Signal,Position,Position_Actual,Strategy_Returns,Cumulative_Returns,Buy_Hold_Returns
1.2813942432403564,1.2903059720993042,1.2790013551712036,1.288593292236328,0,,,41.681347433218114,-0.0022517904094687,-0.0009609635759375,-0.0012908268335312,,,0,0.0,0,-0.0,1.0,0.9908765472545114
1.2681021690368652,1.281295657157898,1.266897201538086,1.281295657157898,0,,,34.082838679083565,-0.0037510726258325,-0.0015189853859165,-0.0022320872399159,,,0,0.0,0,-0.0,1.0,0.9805980520434667
1.2616068124771118,1.2690999507904053,1.2610976696014404,1.2677003145217896,0,,,31.099296976894465,-0.005401124770191,-0.0022954132627714,-0.0031057115074196,,,0,0.0,0,-0.0,1.0,0.9755753226882606
1.2639987468719482,1.2647981643676758,1.258605718612671,1.2606048583984375,0,,,33.41098845751658,-0.0064415398059813,-0.0031246385714134,-0.0033169012345679,,,0,0.0,0,0.0,1.0,0.9774249577298707
1.2603029012680054,1.2660951614379885,1.260001301765442,1.2639029026031494,0,,,31.644334750942942,-0.0074780972205932,-0.0039953303012493,-0.0034827669193438,,,0,0.0,0,-0.0,1.0,0.9745670342215209
1.2681021690368652,1.2690999507904053,1.2589067220687866,1.2602077722549438,0,,,38.97727876970782,-0.0075828305613563,-0.0047128303532707,-0.0028700002080855,,,0,0.0,0,0.0,1.0,0.9805980520434667
1.2635036706924438,1.2690999507904053,1.2618932723999023,1.2678931951522827,0,,,36.49160726208925,-0.0079453043508384,-0.0053593251527843,-0.002585979198054,1.2881903154094045,,0,0.0,0,-0.0,1.0,0.9770421252191404
1.2556977272033691,1.2655024528503418,1.2542015314102173,1.2639029026031494,0,,,32.68157032024402,-0.0087614453548221,-0.0060397491931918,-0.0027216961616302,1.287275805705931,,0,0.0,0,-0.0,1.0,0.9710059451962313
1.257102608680725,1.2596997022628784,1.2539026737213137,1.2553982734680176,0,,,34.016837843782355,-0.0091889562189537,-0.0066695905983442,-0.0025193656206095,1.286336715628461,,0,0.0,0,0.0,1.0,0.9720923119525421
1.2568024396896362,1.2628973722457886,1.2559974193572998,1.2570078372955322,0,,,33.862290529164724,-0.0094431282830875,-0.0072242981352929,-0.0022188301477946,1.2855390368438349,,0,0.0,0,-0.0,1.0,0.9718601972735103
1.2599060535430908,1.2618932723999023,1.2556031942367554,1.2568024396896362,0,,,37.04700470976079,-0.0092870702107448,-0.0076368525503832,-0.0016502176603615,1.284712477428157,,0,0.0,0,0.0,1.0,0.9742601598106804
1.251392126083374,1.2614953517913818,1.2502031326293943,1.2599060535430908,0,,,32.43321068649715,-0.0097381406327814,-0.0080571101668629,-0.0016810304659185,1.2837340977133773,,0,0.0,0,-0.0,1.0,0.9676765099391731
1.2581939697265625,1.259303092956543,1.2510008811950684,1.2512043714523315,0,,,38.97224855601911,-0.0094379702097606,-0.0083332821754424,-0.0011046880343181,1.2827949901906455,,0,0.0,0,0.0,1.0,0.9729362396278943
1.248299241065979,1.2547051906585691,1.246603012084961,1.252803087234497,0,,,33.84138334389226,-0.0098845618203773,-0.0086435381044294,-0.0012410237159478,1.2817558108306513,,0,0.0,0,-0.0,1.0,0.9652848437964084
1.2307995557785034,1.248907208442688,1.229997158050537,1.2485017776489258,0,,,27.056807189915943,-0.0115177972439881,-0.0092183899323411,-0.0022994073116469,1.2804338437754934,,0,0.0,0,-0.0,1.0,0.9517526870638752
1.2196015119552612,1.234095573425293,1.2166930437088013,1.2309964895248413,0,1.2810719633102416,,23.77248467267414,-0.0135594319436116,-0.0100865983345952,-0.0034728336090163,1.278819409812369,,0,0.0,0,-0.0,1.0,0.94309346367645
1.2266929149627686,1.2294981479644775,1.2187987565994265,1.2198989391326904,0,1.2797419691085816,,29.600411117195705,-0.0144387838821067,-0.0109570354440975,-0.0034817484380091,1.2773557436175462,,0,0.0,0,0.0,1.0,0.9485771038319576
1.223002314567566,1.231693983078003,1.22089684009552,1.2269939184188845,0,1.278289909362793,,28.38414756101996,-0.0152575971545381,-0.0118171477861856,-0.0034404493683524,1.2758435999474875,,0,0.0,0,-0.0,1.0,0.9457232363386505
1.2260010242462158,1.2294981479644775,1.222299575805664,1.2231069803237915,0,1.277019784450531,,30.869686427157436,-0.0154860284659292,-0.0125509239221344,-0.0029351045437948,1.274197435960537,,0,0.0,0,0.0,1.0,0.9480420785749675
1.2278977632522583,1.231496810913086,1.2243947982788086,1.2260010242462158,0,1.2757018399238589,,32.46626393415805,-0.0153372130944187,-0.0131081817565912,-0.0022290313378274,1.2725095545373313,,0,0.0,0,0.0,1.0,0.949508788923687
1.2237954139709473,1.2345983982086182,1.2215979099273682,1.2280033826828003,0,1.2743476343154907,,30.8089379142057,-0.0153730897335455,-0.0135611633519821,-0.0018119263815634,1.270858084283224,,0,0.0,0,-0.0,1.0,0.9463365242495315
1.2227928638458252,1.2250999212265017,1.2187987565994265,1.223900318145752,0,1.272869544029236,,30.400510713154105,-0.0153059818142553,-0.0139101270444367,-0.0013958547698185,1.2691894798744014,,0,0.0,0,-0.0,1.0,0.9455612722834243
1.2136952877044678,1.2249947786331177,1.2110936641693115,1.223002314567566,0,1.2713253378868103,,26.91379059861451,-0.0158047098111102,-0.0142890435977714,-0.0015156662133387,1.267584675695838,,0,0.0,0,-0.0,1.0,0.9385262985562618
1.211798071861267,1.2122975587844849,1.20339834690094,1.2116951942443848,0,1.269861295223236,,26.23795370502299,-0.0161666853196584,-0.0146645719421488,-0.0015021133775096,1.265750451785762,,0,0.0,0,-0.0,1.0,0.9370592194789019
1.202602505683899,1.2149930000305176,1.2028049230575562,1.2116951942443848,0,1.2681974792480468,,23.19739953994285,-0.0169995980733288,-0.0151315771683848,-0.0018680209049439,1.2633311196071346,,0,0.0,0,-0.0,1.0,0.9299484720161697
1.2121946811676023,1.213106393814087,1.2021976709365845,1.202602505683899,0,1.266707308292389,,32.043954968632505,-0.0166932496443328,-0.0154439116635744,-0.0012493379807583,1.2610308338956135,,0,0.0,0,0.0,1.0,0.9373659095254223
1.2099066972732544,1.2162047624588013,1.2064036130905151,1.2125033140182495,0,1.2652054381370543,,31.123078537901065,-0.0164455138394628,-0.0156442320987521,-0.0008012817407106,1.2586213641050386,,0,0.0,0,-0.0,1.0,0.935596657327385
1.2278977632522583,1.2291958332061768,1.2093945741653442,1.2098042964935305,0,1.263893518447876,,44.60406714440404,-0.0146288208220575,-0.0154411498434132,0.0008123290213556,1.2567481500346487,,0,0.0,0,0.0,1.0,0.9495087889236868
1.2151997089385986,1.2247997522354126,1.213003396987915,1.2197948694229126,0,1.262255494594574,,38.82770164530383,-0.0140517258297721,-0.0151632650406849,0.0011115392109128,1.2545286504233755,,0,0.0,0,-0.0,1.0,0.9396896374162227
1.217404007911682,1.2250999212265017,1.2075982093811035,1.215096354484558,0,1.2607734608650207,,40.27368705645097,-0.0132636107373391,-0.0147833341800158,0.0015197234426766,1.2525289145911611,,0,0.0,0,0.0,1.0,0.9413941777378977
1.212106466293335,1.2200031280517578,1.210404634475708,1.217404007911682,0,1.2591914772987365,,37.95185560127117,-0.0129175853012857,-0.0144101844042698,0.001492599102984,1.250421782819236,,0,0.0,0,-0.0,1.0,0.9372976947269778
1.2029062509536743,1.2140047550201416,1.2025011777877808,1.2120037078857422,0,1.2576597571372985,,34.258002388303794,-0.0132331941143644,-0.0141747863462887,0.0009415922319243,1.2482461667642362,,0,0.0,0,-0.0,1.0,0.9301833521600033
1.2098042964935305,1.210800290107727,1.200595498085022,1.2030943632125854,0,1.2561158180236816,,39.0481230188454,-0.0127793889064538,-0.0138957068583217,0.0011163179518679,1.246277838218503,,0,0.0,0,0.0,1.0,0.9355174728518931
1.216397047042847,1.218605637550354,1.2109030485153198,1.2109030485153198,0,1.254407856464386,,43.30028408759976,-0.0117522920312911,-0.0134670238929156,0.0017147318616244,1.244541232178851,,0,0.0,0,0.0,1.0,0.9406155150318685
1.2073066234588623,1.2171964645385742,1.2052984237670898,1.2161011695861816,0,1.252423861026764,,39.23578416279808,-0.0115388192437031,-0.0130813829630731,0.0015425637193699,1.242655931449518,,0,0.0,0,-0.0,1.0,0.9335860722343093
1.207802414894104,1.210800290107727,1.202399969100952,1.2065927982330322,0,1.2504060101509094,,39.56896192870212,-0.0112005216546766,-0.0127052107013938,0.0015046890467171,1.240682988632016,,0,0.0,0,0.0,1.0,0.9339694578380001
1.2091021537780762,1.21190083026886,1.2047032117843628,1.2097017765045166,0,1.248494062423706,,40.49017180541283,-0.0107041495397128,-0.0123049984690576,0.0016008489293447,1.2385878882757047,,0,0.0,0,0.0,1.0,0.9349745199291377
1.193602204322815,1.210097074508667,1.193602204322815,1.208795189857483,0,1.2462421226501466,,33.86102693762135,-0.0114297326023156,-0.0121299452957092,0.0007002126933936,1.2361000078480417,,0,0.0,0,-0.0,1.0,0.9229887189316162
1.190901517868042,1.1949001550674438,1.1893010139465332,1.1911994218826294,0,1.244072289466858,,32.8517846817922,-0.012083395373085,-0.0121206353111843,3.7239938099391245e-05,1.2338976772820078,,0,0.0,0,-0.0,1.0,0.9209003320954499
1.1931037902832031,1.193801760673523,1.187197208404541,1.190901517868042,0,1.2419643878936768,,34.564519599018084,-0.0122821419623861,-0.0121529366414247,-0.0001292053209614,1.2316442146533872,,0,0.0,0,0.0,1.0,0.922603305320404
1.1929045915603638,1.1947003602981567,1.1897962093353271,1.1929045915603638,0,1.2399803495407105,,34.47885355970516,-0.0123137781687903,-0.0121851049468978,-0.0001286732218924,1.22930791029116,,0,0.0,0,-0.0,1.0,0.9224492689309433
1.1945005655288696,1.2029930353164673,1.1911994218826294,1.1929045915603638,0,1.238060245513916,,35.85066450050489,-0.0120709222513197,-0.0121622684077822,9.13461564624688e-05,1.227188552298197,,0,0.0,0,0.0,1.0,0.9236834036898306
1.1981070041656494,1.198193073272705,1.1885942220687866,1.194400668144226,0,1.2362704277038574,,38.96066183996948,-0.0114553970429451,-0.0120208941348148,0.0005654970918696,1.2254813531549966,,0,0.0,0,0.0,1.0,0.9264721905781351
1.20689857006073,1.208503007888794,1.196300983428955,1.1971030235290527,0,1.2347163200378417,,45.85226866934197,-0.0101412806169134,-0.0116449714312345,0.0015036908143211,1.2241470057789872,,0,0.0,0,0.0,1.0,0.9332705327004228
1.223002314567566,1.225295066833496,1.2057054042816162,1.206796646118164,0,1.2334025049209594,,55.7152868202977,-0.0077115028795406,-0.0108582777208957,0.003146774841355,1.2231470927959536,,0,0.0,0,0.0,1.0,0.94572323633865
1.208006739616394,1.2234959602355957,1.2073066234588623,1.2231967449188232,0,1.2316626143455505,,47.110029243134,-0.0069161786896183,-0.0100698579146403,0.0031536792250219,1.2218715766581094,,0,0.0,0,-0.0,1.0,0.9341274580603435
1.2093945741653442,1.2126061916351318,1.2060980796813965,1.2077003717422483,0,1.2299383997917177,,47.9118689070736,-0.0061035341472883,-0.0092765931611699,0.0031730590138815,1.2204396841002674,,0,0.0,0,0.0,1.0,0.9352006427677656
1.204601526260376,1.2137985229492188,1.2028049230575562,1.2093945741653442,0,1.2284064888954165,,45.354500169126176,-0.0057796422829272,-0.0085772029855213,0.0027975607025941,1.2190030464311925,,0,0.0,0,-0.0,1.0,0.9314942746582208
1.2056035995483398,1.208795189857483,1.2034997940063477,1.2038040161132812,0,1.2268086457252505,,46.00341682057177,-0.0053800785111495,-0.007937778090647,0.0025576995794974,1.2177812384396065,,0,0.0,0,0.0,1.0,0.9322691578956878
1.2029930353164673,1.2065054178237915,1.1959004402160645,1.2054002285003662,0,1.225094645023346,,44.5201783125877,-0.0052139686741379,-0.0073930162073451,0.0021790475332072,1.2164614927477952,,0,0.0,0,-0.0,1.0,0.930250460772527
1.2158055305480957,1.2175966501235962,1.2006964683532717,1.2029062509536743,0,1.2237828707695009,,52.59811638267834,-0.0040023278013165,-0.0067148785261394,0.0027125507248228,1.215461568134587,,0,0.0,0,0.0,1.0,0.940158107153649
1.2161011695861816,1.2227030992507937,1.2110936641693115,1.2158055305480957,0,1.2227428507804872,,52.769001929683874,-0.0029838422050272,-0.005968671261917,0.0029848290568897,1.21439315633076,,0,0.0,0,0.0,1.0,0.9403867189105986
1.2060980796813965,1.2190067768096924,1.205807089805603,1.2161011695861816,0,1.2216326761245728,,46.642050431410695,-0.002949846790595,-0.0053649063676526,0.0024150595770575,1.2132884234916874,,0,0.0,0,-0.0,1.0,0.9326515294956178
1.2065054178237915,1.208795189857483,1.2032970190048218,1.2050950527191162,0,1.2204828095436095,,46.912361951937605,-0.0028571015082066,-0.0048633453957634,0.0020062438875568,1.212027727103815,,0,0.0,0,0.0,1.0,0.9329665159365439
1.2017064094543457,1.2061998844146729,1.1983941793441772,1.2061998844146729,0,1.2193108797073364,,44.0791458229256,-0.0031347051425507,-0.0045176173451209,0.0013829122025701,1.210891316576702,,0,0.0,0,-0.0,1.0,0.929255538718996
1.206694722175598,1.208605170249939,1.197604775428772,1.2017930746078491,0,1.218082730770111,,47.6202803332979,-0.0029185496516088,-0.0041978038064184,0.0012792541548096,1.2103033938058994,,0,0.0,0,0.0,1.0,0.9331129012067195
1.213194727897644,1.2149930000305176,1.204195499420166,1.206796646118164,0,1.217076551914215,,51.894963456598646,-0.002197418258923,-0.0037977266969194,0.0016003084379963,1.2101471307801037,,0,0.0,0,0.0,1.0,0.938139225666168
1.2124004364013672,1.216397047042847,1.2080942392349243,1.213106393814087,0,1.216210606098175,,51.3435498150165,-0.0016707497571324,-0.003372331308962,0.0017015815518295,1.2097985337420207,,0,0.0,0,-0.0,1.0,0.9375250159336862
1.218397855758667,1.2244998216629028,1.2121946811676023,1.2122975587844849,0,1.2154365110397338,,55.21319843886403,-0.0007606512413906,-0.0028499952954477,0.002089344054057,1.209686229868633,,0,0.0,0,0.0,1.0,0.9421627004063204
1.219393253326416,1.2244998216629028,1.218397855758667,1.218397855758667,0,1.2146883273124696,,55.84092131490692,4.046223066489496e-05,-0.0022719037902252,0.0023123660208901,1.2095250647242477,,0,0.0,0,0.0,1.0,0.9429324214428241
1.23350191116333,1.2345069646835327,1.2155985832214355,1.2190959453582764,0,1.2141602444648742,,63.62333920106623,0.0017931311062382,-0.0014588968109325,0.0032520279171707,1.209661751258664,,0,0.0,0,0.0,1.0,0.9538423644502819
1.2384973764419556,1.2394031286239624,1.2304966449737549,1.233593225479126,0,1.213902349472046,,65.91392451337326,0.0035443688388854,-0.0004582436809689,0.0040026125198543,1.2100203357091763,,0,0.0,0,0.0,1.0,0.9577052578676092
1.2365983724594116,1.23960280418396,1.231693983078003,1.2384973764419556,0,1.213470437526703,,64.25746121389703,0.004724542028661,0.000578313460957,0.0041462285677039,1.210357055431459,,0,0.0,0,-0.0,1.0,0.9562367960578484
1.235101580619812,1.2390038967132568,1.2319974899291992,1.2336997985839844,0,1.2132064843177794,,62.91537125813254,0.0054759360103275,0.0015578379708311,0.0039180980394964,1.2108791601367113,,0,0.0,0,-0.0,1.0,0.9550793568561311
1.2378076314926147,1.2412954568862915,1.23350191116333,1.2352999448776243,0,1.213346645832062,,64.3644781435169,0.0062180984757276,0.0024898900718104,0.0037282084039171,1.2115135396399148,,0,0.0,0,0.0,1.0,0.9571718918895
1.2386049032211304,1.2422051429748535,1.2345983982086182,1.237700343132019,0,1.213726713657379,,64.80088674097368,0.0067923032976093,0.0033503727169702,0.0034419305806391,1.2123916468969205,,0,0.0,0,0.0,1.0,0.9577884061759834
1.247302770614624,1.2477073669433594,1.2380987405776978,1.2386969327926636,0,1.2141389107704164,,69.22832410326512,0.0078586206760851,0.0042520223087932,0.0036065983672919,1.213247941761482,,0,0.0,0,0.0,1.0,0.9645142931204637
1.2444931268692017,1.2483927011489868,1.2390038967132568,1.2471004724502563,0,1.214568727016449,,66.32611679425524,0.0083803664638473,0.005077691139804,0.0033026753240432,1.2140915132150418,,0,0.0,0,-0.0,1.0,0.9623416517900022
1.2371032238006592,1.245795488357544,1.235101580619812,1.2454074621200562,0,1.214790771007538,,59.28615840061583,0.008104130964873,0.0056829791048178,0.0024211518600552,1.2143160366430514,,0,0.0,0,-0.0,1.0,0.9566271875057035
1.234994888305664,1.237394094467163,1.2306026220321655,1.236996054649353,0,1.214932713508606,,57.413806297953215,0.007627166064767,0.0060718164968076,0.0015553495679594,1.2147988458959067,,0,0.0,0,-0.0,1.0,0.9549968538228768
1.2278074026107788,1.236904263496399,1.2264070510864258,1.234994888305664,0,1.215012953281403,,51.448547533046,0.0065931956623597,0.006176092329918,0.0004171033324416,1.215052587230031,,0,0.0,0,-0.0,1.0,0.9494389148463606
1.218397855758667,1.2296040058135986,1.216397047042847,1.2278074026107788,0,1.2149250531196594,,44.87507920234442,0.0049573496362325,0.0059323437911809,-0.0009749941549484,1.2152060357535757,,0,0.0,0,-0.0,1.0,0.9421627004063202
1.2154951095581057,1.2196015119552612,1.213297724723816,1.2182939052581787,0,1.2149610495567322,,43.04783008454692,0.0033876517748487,0.0054234053879145,-0.0020357536130657,1.2155130810853911,,0,0.0,0,-0.0,1.0,0.9399180648088519
1.223406195640564,1.224095106124878,1.2159976959228516,1.21690034866333,0,1.215193212032318,,49.12759179465559,0.0027503095849028,0.0048887862273122,-0.0021384766424093,1.2158448347231237,,0,0.0,0,0.0,1.0,0.946035549496934
1.2234959602355957,1.2254000902175903,1.2194973230361938,1.2231967449188232,0,1.215611081123352,,49.193866236470335,0.0022267855623563,0.004356386094321,-0.0021296005319646,1.216017978947337,,0,0.0,0,0.0,1.0,0.9461049626634593
1.227400541305542,1.2280938625335691,1.2165006399154663,1.223406195640564,0,1.215915198326111,,52.11605176915855,0.0021027172475664,0.0039056523249701,-0.0018029350774036,1.216508074504573,,0,0.0,0,0.0,1.0,0.9491242971340746
1.230193853378296,1.2324073314666748,1.2260010242462158,1.2272950410842896,0,1.2163209414482117,,54.14785207418237,0.002204378451212,0.0035653975502185,-0.0013610190990064,1.217054207150529,,0,0.0,0,0.0,1.0,0.9512843095086079
1.2294074296951294,1.2340041399002075,1.2277017831802368,1.2302998304367063,0,1.216351134777069,,53.46008321520479,0.0021961717676479,0.0032915523937043,-0.0010953806260564,1.2175494577826522,,0,0.0,0,-0.0,1.0,0.95067618379869
1.2234959602355957,1.2345983982086182,1.2220009565353394,1.2306026220321655,0,1.216517059803009,,48.475726141784506,0.0016931442180252,0.0029718707585685,-0.0012787265405433,1.218278573780525,,0,0.0,0,-0.0,1.0,0.9461049626634593
1.221806883811951,1.2240052223205566,1.2175966501235962,1.2236007452011108,0,1.2166051173210144,,47.12378369520912,0.0011449980844626,0.0026064962237473,-0.0014614981392847,1.2190323631937912,,0,0.0,0,-0.0,1.0,0.944798833637565
1.234095573425293,1.235498309135437,1.2193039655685425,1.2215979099273682,0,1.2170448994636536,,56.60590441211122,0.0016827847799214,0.0024217539349822,-0.0007389691550607,1.2200321627826225,,0,0.0,0,0.0,1.0,0.9543014316073818
1.2490007877349854,1.2509069442749023,1.2328935861587524,1.2338062524795532,0,1.21796679019928,,64.84146571437422,0.0032739705428925,0.0025921972565642,0.0006817732863283,1.2214003626893206,,0,0.0,0,0.0,1.0,0.9658273358083626
1.2533055543899536,1.2587958574295044,1.2471004724502563,1.2490007877349854,0,1.2188368153572082,,66.80113110981263,0.0048267160385753,0.0030391010129664,0.0017876150256088,1.2228346307103226,,0,0.0,0,0.0,1.0,0.9691561257903004
1.2526932954788208,1.258605718612671,1.2515957355499268,1.2539026737213137,0,1.2195627403259277,,66.23565639547752,0.0059394080546626,0.0036191624213057,0.0023202456333569,1.2241660036691806,,0,0.0,0,-0.0,1.0,0.9686826782162307
1.245795488357544,1.2526932954788208,1.244802951812744,1.2526932954788208,0,1.2203325176239013,,60.06654463384501,0.0061932373219264,0.0041339774014298,0.0020592599204965,1.225114708993493,,0,0.0,0,-0.0,1.0,0.963348741888661
1.2416036128997805,1.2534940242767334,1.2410951852798462,1.245795488357544,0,1.2210085415840148,,56.61551818015269,0.005987133579455,0.0045046086370348,0.0014825249424201,1.225568399196718,,0,0.0,0,-0.0,1.0,0.9601072484123006
1.2394031286239624,1.245004415512085,1.2386049032211304,1.2416036128997805,0,1.2216145610809326,,54.834516858034576,0.0055818896386561,0.0047200648373591,0.0008618248012969,1.2263341647822683,,0,0.0,0,-0.0,1.0,0.9584056579197471
1.2410951852798462,1.244694471359253,1.238206148147583,1.2394952774047852,0,1.2225644207000732,,55.98121245744856,0.0053357584252387,0.004843203554935,0.0004925548703036,1.2271073504192074,,0,0.0,0,0.0,1.0,0.9597140914996432
1.2291052341461182,1.2414032220840454,1.227596402168274,1.2402024269104004,0,1.223328495025635,,46.89548486147834,0.0041256508778451,0.004699693019517,-0.0005740421416719,1.2277050018310547,,0,0.0,0,-0.0,1.0,0.9504425020229373
1.2280033826828003,1.231496810913086,1.2255953550338743,1.2289994955062866,0,1.2240264868736268,,46.15414316513447,0.0030426479718121,0.004368284009976,-0.0013256360381638,1.228251338005066,,0,0.0,0,-0.0,1.0,0.9495904623174999
1.2278977632522583,1.2326960563659668,1.226798176765442,1.2277017831802368,0,1.2247263503074646,,46.078947051468575,0.0021510418889021,0.0039248355857613,-0.0017737936968591,1.2288587703937437,,0,0.0,0,-0.0,1.0,0.9495087889236865
1.2236007452011108,1.228606939315796,1.2201966047286987,1.2278074026107788,0,1.2253083539009095,,43.00886010590291,0.0010851947499048,0.00335690741859,-0.0022717126686851,1.2290488975804026,,0,0.0,0,-0.0,1.0,0.9461859907821526
1.223900318145752,1.2306026220321655,1.220598816871643,1.2236007452011108,0,1.2258242201805114,,43.29252691109207,0.0002616599927143,0.0027378579334148,-0.0024761979407005,1.2292391207160018,,0,0.0,0,0.0,1.0,0.9464176445503841
1.2139016389846802,1.2175966501235962,1.210404634475708,1.2154065370559692,0,1.2259642815589904,,36.72261557961894,-0.0011841568583061,0.0019534549750706,-0.0031376118333768,1.2294294514307162,,0,0.0,0,-0.0,1.0,0.9386858658753257
1.21190083026886,1.218605637550354,1.2115044593811035,1.2139016389846802,0,1.2257422518730163,,35.55968938631732,-0.0024630333558572,0.001070157308885,-0.0035331906647423,1.2295610468562057,,0,0.0,0,-0.0,1.0,0.9371386805008736
1.2154065370559692,1.2269035577774048,1.2136952877044678,1.2166930437088013,0,1.225890247821808,,39.193191822552585,-0.0031572758440743,0.0002246706782931,-0.0033819465223675,1.2298951963099038,,0,0.0,0,0.0,1.0,0.9398495734639271
